run_id,instance,arm,elapsed_seconds,native_tree_memory_mb,rows_attached_final,rows_avoided_final
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,201.55,141.41,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,220.14,154.47,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,238.81,164.01,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,256.86,172.2,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,275.05,178.5,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,293.22,184.77,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,312.47,195.13,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,331.12,203.7,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,349.55,209.53,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,368.53,219.77,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,386.56,230.4,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,406.69,239.64,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,424.7,245.7,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,442.53,253.45,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,460.42,254.91,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,479.06,262.76,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,496.58,261.11,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,516.69,257.41,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,534.62,264.4,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,553.39,261.16,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,572.14,256.11,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,591.75,251.85,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,619.62,246.25,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,637.78,242.43,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,656.08,241.34,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,677.36,239.2,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,695.81,236.52,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,716.53,235.06,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,737.44,233.04,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,757.56,236.42,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,780.06,234.96,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,799.61,235.88,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,818.94,234.76,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,838.73,226.94,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,862.88,229.75,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,883.73,232.23,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,901.69,228.76,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,919.64,231.0,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,938.23,235.4,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,962.28,236.08,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,984.5,240.71,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1003.0,240.15,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1025.22,245.31,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1043.36,243.08,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1062.44,246.69,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1083.92,248.97,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1103.2,246.16,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1122.52,246.17,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1141.25,252.47,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1161.7,252.28,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1180.77,262.38,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1204.19,264.64,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1223.89,269.76,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1243.08,270.78,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1261.83,277.98,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1280.33,283.94,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1297.73,292.47,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1318.91,302.84,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1337.55,304.98,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1356.48,309.02,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1374.5,315.99,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1392.91,327.21,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1417.25,333.05,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1436.42,341.04,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1455.44,347.74,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1474.25,355.15,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1493.0,366.29,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1512.53,374.49,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1534.11,378.87,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1552.56,377.99,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1571.06,389.56,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1590.89,395.82,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1612.11,405.68,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1631.16,418.5,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1650.2,427.6,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1668.95,430.3,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1688.64,436.6,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1707.36,442.1,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1726.3,445.59,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1745.38,448.29,460001,0.0
stage3__tight_T_seed3101__root_flow_only__1800s,tight_T_seed3101,root_flow_only,1764.14,453.69,460001,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,4.95,0.01,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,8.94,0.38,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,15.62,2.55,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,21.78,9.22,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,27.01,18.32,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,31.84,26.51,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,37.01,28.31,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,41.86,32.59,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,47.08,37.41,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,52.51,40.0,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,58.95,48.37,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,77.55,54.48,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,95.48,62.44,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,113.86,67.73,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,133.45,74.17,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,153.22,81.35,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,171.53,88.04,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,189.81,94.09,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,208.0,99.57,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,226.36,104.65,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,244.23,111.5,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,263.33,117.27,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,281.33,126.7,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,300.23,136.39,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,318.34,147.74,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,336.36,154.07,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,355.0,157.56,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,373.59,169.01,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,391.67,183.71,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,410.55,190.8,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,429.38,199.99,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,448.84,207.17,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,467.56,220.88,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,486.25,226.71,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,504.95,241.63,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,523.56,250.37,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,542.14,259.02,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,560.8,266.31,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,579.53,277.21,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,597.76,287.45,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,616.41,292.61,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,635.26,306.56,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,653.95,316.1,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,671.66,321.37,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,688.98,328.77,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,707.59,336.64,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,725.3,345.84,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,744.0,354.37,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,763.26,364.27,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,781.78,370.78,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,800.26,382.7,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,819.05,389.54,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,838.2,397.62,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,857.47,403.9,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,880.09,418.53,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,898.44,426.73,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,916.88,430.32,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,935.53,441.22,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,954.06,445.93,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,973.12,451.65,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,991.89,457.94,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1011.31,463.24,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1030.26,468.74,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1048.5,478.84,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1067.34,484.01,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1086.64,493.23,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1105.05,501.53,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1123.47,509.61,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1141.56,516.68,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1160.41,522.74,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1178.86,532.06,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1197.67,539.46,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1215.86,546.87,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1234.34,557.19,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1252.0,564.27,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1271.47,580.43,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1289.91,586.16,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1309.14,593.68,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1328.76,598.52,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1348.45,605.25,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1367.17,613.57,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1385.62,626.81,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1404.8,633.43,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1423.05,642.86,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1442.0,645.56,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1460.41,656.93,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1478.89,665.35,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1498.67,676.71,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1516.66,690.87,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1537.08,696.59,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1555.3,702.43,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1573.67,716.14,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1592.38,724.78,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1611.7,732.75,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1630.19,742.86,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1648.78,751.85,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1666.66,756.57,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1684.92,765.55,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1704.05,772.84,312620,0.0
stage3__tight_T_seed3102__root_flow_only__1800s,tight_T_seed3102,root_flow_only,1722.94,784.64,312620,0.0
