stage,instance,arm,repetition,leaf_id,event,native_status,telemetry_seconds,global_lb_before,global_lb_after,global_lb_gain,verified_ub_before,verified_ub_after,incumbent_improvement,work,simplex_iterations,in_memory_model_reused,produced_global_lb_gain,produced_incumbent_gain
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,25.6018,0.647748,0.647782,3.399999999997849e-05,0.718504,0.718504,0.0,2.21908,3385,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,26.5146,0.647782,0.647817,3.500000000000725e-05,0.718504,0.718504,0.0,1.60011,1604,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,27.4032,0.647817,0.647853,3.6000000000036e-05,0.718504,0.718504,0.0,1.58783,1633,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,28.3973,0.647853,0.64789,3.6999999999953737e-05,0.718504,0.718504,0.0,1.68058,1778,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,29.2957,0.64789,0.647892,2.0000000000575113e-06,0.718504,0.718504,0.0,1.57257,1676,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,30.6919,0.647927,0.647966,3.900000000001125e-05,0.718504,0.718504,0.0,1.5752,1791,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,31.6017,0.647966,0.648005,3.900000000001125e-05,0.718504,0.718504,0.0,1.63397,1777,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,32.4893,0.648005,0.648044,3.8999999999900226e-05,0.718504,0.718504,0.0,1.64732,1981,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,33.3662,0.648044,0.648046,2.0000000000575113e-06,0.718504,0.718504,0.0,1.58964,1722,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,35.3973,0.648085,0.648126,4.099999999995774e-05,0.718504,0.718504,0.0,2.80581,4083,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,37.471,0.648126,0.648167,4.100000000006876e-05,0.718504,0.718504,0.0,3.56803,5583,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,39.3544,0.648167,0.64821,4.2999999999904226e-05,0.718504,0.718504,0.0,2.84653,2798,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.0.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,41.1417,0.64821,0.648282,7.2000000000072e-05,0.718504,0.718504,0.0,2.89381,3057,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,43.6113,0.648282,0.648339,5.699999999997374e-05,0.718504,0.718504,0.0,4.20392,5690,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,46.4193,0.648357,0.6484,4.300000000001525e-05,0.718504,0.718504,0.0,3.66458,3697,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,50.4967,0.648433,0.64851,7.699999999999374e-05,0.718504,0.718504,0.0,6.10588,8262,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,56.5091,0.64851,0.648648,0.00013799999999997148,0.718504,0.718504,0.0,8.67095,7991,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,64.4659,0.648648,0.648661,1.3000000000040757e-05,0.718504,0.718504,0.0,13.3768,9741,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.1.0.1,terminal_mip_complete,INFEASIBLE,72.3684,0.648808,0.648968,0.00015999999999993797,0.718504,0.718504,0.0,13.0571,9811,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.1.1.0,terminal_mip_complete,INFEASIBLE,80.6967,0.648968,0.64899,2.199999999996649e-05,0.718504,0.718504,0.0,14.5298,10843,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.0.1.1.1,terminal_mip_complete,INFEASIBLE,88.5963,0.649129,0.649163,3.4000000000089514e-05,0.718504,0.718504,0.0,12.9813,9849,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.0.0.0,terminal_mip_complete,INFEASIBLE,97.9804,0.64929,0.649335,4.499999999996174e-05,0.718504,0.718504,0.0,15.1173,14805,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.0.0.1,terminal_mip_complete,INFEASIBLE,105.183,0.649458,0.649629,0.00017100000000003224,0.718504,0.718504,0.0,10.9992,6638,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.0.1.0,terminal_mip_complete,INFEASIBLE,115.899,0.649629,0.649702,7.299999999998974e-05,0.718504,0.718504,0.0,18.0111,13516,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.0.1.1,terminal_mip_complete,INFEASIBLE,124.319,0.649803,0.649977,0.00017400000000000748,0.718504,0.718504,0.0,13.6668,9083,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.1.0.0,terminal_mip_complete,INFEASIBLE,134.383,0.649977,0.650045,6.799999999995698e-05,0.718504,0.718504,0.0,16.4803,14232,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.1.0.1,terminal_mip_complete,INFEASIBLE,143.33,0.65017,0.650255,8.500000000000174e-05,0.718504,0.718504,0.0,13.5046,8695,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.1.1.0,terminal_mip_complete,INFEASIBLE,153.26,0.650369,0.65053,0.00016100000000007775,0.718504,0.718504,0.0,15.1651,13373,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.0.1.1.1.1,terminal_mip_complete,INFEASIBLE,167.745,0.650567,0.650775,0.00020799999999998597,0.718504,0.718504,0.0,25.6549,32026,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.0.0.0,terminal_mip_complete,INFEASIBLE,182.247,0.650775,0.650999,0.00022400000000000198,0.718504,0.718504,0.0,30.6084,50186,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.0.0.1,terminal_mip_complete,INFEASIBLE,190.855,0.650999,0.651377,0.00037799999999998946,0.718504,0.718504,0.0,16.0143,17093,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.0.1.0,terminal_mip_complete,INFEASIBLE,198.201,0.651403,0.651887,0.00048400000000003995,0.718504,0.718504,0.0,12.2668,9850,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,210.374,0.651887,0.652293,0.00040600000000001746,0.718504,0.718504,0.0,22.0822,23638,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,221.756,0.652371,0.652854,0.0004830000000000112,0.718504,0.718504,0.0,17.3657,15473,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,234.455,0.652854,0.653312,0.00045799999999995844,0.718504,0.718504,0.0,23.4397,28481,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,243.051,0.653338,0.653823,0.0004850000000000687,0.718504,0.718504,0.0,13.9542,11337,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,255.025,0.653823,0.654125,0.00030199999999991345,0.718504,0.718504,0.0,21.9125,23054,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,266.89,0.654307,0.654791,0.00048400000000003995,0.718504,0.718504,0.0,18.0028,18985,1,True,False
stage1,V12_M2,C4-CANDIDATE,0,L2.0.1.1.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,276.14,0.654791,0.65525,0.0004589999999999872,0.718504,0.718504,0.0,15.8304,13748,1,True,False
stage2,high_imbalance_seed4201,C3-REPLICA,0,R.1.0.0.0.0.1.1.1.1.0,terminal_mip_complete,empty,221.536,2.68921,2.68921,0.0,2.784107571242904,2.78411,0.0,393.549,770584,,False,False
stage2,high_imbalance_seed4201,C3-REPLICA,0,R.1.0.0.0.0.1.1.1.1.1,terminal_mip_complete,empty,257.709,2.68924,2.68924,0.0,2.784107571242904,2.78411,0.0,65.8428,203569,,False,False
stage2,high_imbalance_seed4201,C3-REPLICA,0,R.1.0.0.0.1.0.0.0.0.1,terminal_mip_interrupted,open,261.585,2.68924,2.68924,0.0,2.784107571242904,2.78411,0.0,6.93566,13946,,False,False
stage2,high_imbalance_seed4201,C4-CANDIDATE,0,L2.0.0.1.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,240.782,2.68957,2.68961,4.000000000026205e-05,2.784107571242904,2.78411,0.0,390.063,937258,1,True,False
stage2,high_imbalance_seed4201,C4-CANDIDATE,0,L2.0.0.0.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,276.394,2.68961,2.68962,1.0000000000065512e-05,2.784107571242904,2.78411,0.0,65.8428,203569,1,True,False
stage2,high_imbalance_seed5202,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.0.0,terminal_mip_interrupted,open,259.321,1.01512,1.01512,0.0,1.1542456900998876,1.15425,0.0,468.095,678940,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.0.1.0,terminal_mip_complete,empty,13.5919,2.02063,2.02063,0.0,2.3524097575828193,2.35241,0.0,10.4211,23495,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.0.1.1,terminal_mip_complete,empty,22.9076,2.02069,2.02069,0.0,2.3524097575828193,2.35241,0.0,14.0785,26369,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.1.0.1,terminal_mip_complete,empty,36.0716,2.02076,2.02076,0.0,2.3524097575828193,2.35241,0.0,22.7262,41856,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.1.0.0,terminal_mip_complete,empty,47.8399,2.02084,2.02127,0.0004299999999997084,2.3524097575828193,2.35241,0.0,20.4319,35518,,True,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.0.0.0,terminal_mip_complete,empty,53.5226,2.02163,2.02163,0.0,2.3524097575828193,2.35241,0.0,8.18777,20860,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.0.0.1,terminal_mip_complete,empty,59.0113,2.02181,2.02181,0.0,2.3524097575828193,2.35241,0.0,9.55797,21308,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.1.1.0,terminal_mip_complete,empty,69.9378,2.02181,2.02181,0.0,2.3524097575828193,2.35241,0.0,17.9939,30219,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.1.1.1.1,terminal_mip_complete,empty,99.3791,2.02235,2.02235,0.0,2.3524097575828193,2.35241,0.0,57.8817,102986,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.0.1.1.1,terminal_mip_complete,empty,108.051,2.02289,2.02289,0.0,2.3524097575828193,2.35241,0.0,6.17898,12148,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.0.1.1.0.1.1.0,terminal_mip_complete,empty,112.363,2.02291,2.02291,0.0,2.3524097575828193,2.35241,0.0,7.23519,18958,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.0.0.1,terminal_mip_complete,empty,133.673,2.02291,2.02291,0.0,2.3524097575828193,2.35241,0.0,40.865,70332,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.0.0.0,terminal_mip_complete,empty,160.102,2.02293,2.02405,0.0011199999999997878,2.3524097575828193,2.35241,0.0,50.1979,78012,,True,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.0.1.0,terminal_mip_complete,empty,182.43,2.02405,2.02405,0.0,2.3524097575828193,2.35241,0.0,43.6662,87002,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.0.1.1,terminal_mip_complete,empty,198.503,2.02464,2.02517,0.0005299999999999194,2.3524097575828193,2.35241,0.0,29.5995,52806,,True,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.1.0.0,terminal_mip_complete,empty,221.696,2.02519,2.02519,0.0,2.3524097575828193,2.35241,0.0,43.3461,83914,,False,False
stage2,high_imbalance_seed5203,C3-REPLICA,0,R.1.0.0.1.0.0.0.1.0.1,terminal_mip_interrupted,open,270.558,2.02543,2.02543,0.0,2.3524097575828193,2.35241,0.0,87.4455,151021,,False,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L3,terminal_mip_complete,INFEASIBLE,4.05573,1.98833,1.98833,0.0,2.3524097575828193,2.35241,0.0,1.36211,4500,1,False,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,22.4291,2.02084,2.02093,8.999999999970143e-05,2.3524097575828193,2.35241,0.0,20.4319,35518,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,31.3156,2.02093,2.02127,0.00034000000000000696,2.3524097575828193,2.35241,0.0,14.0785,26369,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,44.0174,2.02131,2.02137,5.999999999994898e-05,2.3524097575828193,2.35241,0.0,22.7262,41856,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,49.5874,2.02137,2.02163,0.00025999999999992696,2.3524097575828193,2.35241,0.0,10.4211,23495,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,61.6101,2.02184,2.0219,5.999999999994898e-05,2.3524097575828193,2.35241,0.0,17.9939,30219,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,66.6583,2.0219,2.02235,0.0004499999999998394,2.3524097575828193,2.35241,0.0,9.55797,21308,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,96.7089,2.02239,2.02248,8.999999999970143e-05,2.3524097575828193,2.35241,0.0,57.8817,102986,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,102.665,2.02253,2.02263,9.999999999976694e-05,2.3524097575828193,2.35241,0.0,8.18777,20860,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.1.0.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,132.452,2.02293,2.02316,0.00022999999999973042,2.3524097575828193,2.35241,0.0,50.1979,78012,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,136.185,2.02316,2.0235,0.00034000000000000696,2.3524097575828193,2.35241,0.0,6.17898,12148,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.1.0.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,156.88,2.0235,2.02397,0.00046999999999997044,2.3524097575828193,2.35241,0.0,40.865,70332,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,160.724,2.02397,2.02405,8.000000000008001e-05,2.3524097575828193,2.35241,0.0,7.23519,18958,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.1.0.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,183.349,2.02407,2.02464,0.0005700000000001815,2.3524097575828193,2.35241,0.0,43.6662,87002,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.1.0.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,198.951,2.02464,2.02517,0.0005299999999999194,2.3524097575828193,2.35241,0.0,29.5995,52806,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.1.0.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,222.496,2.02521,2.02543,0.000220000000000109,2.3524097575828193,2.35241,0.0,43.3461,83914,1,True,False
stage2,high_imbalance_seed5203,C4-CANDIDATE,0,L2.0.0.1.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,227.035,2.02568,2.02581,0.00012999999999996348,2.3524097575828193,2.35241,0.0,7.08377,16032,1,True,False
stage2,high_imbalance_seed6202,C3-REPLICA,0,R.1.0.1.0.1.1.0.1.1.1,terminal_mip_interrupted,open,252.428,7.48714,7.48714,0.0,9.82066,9.82066,0.0,375.978,139433,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.0.0.0,terminal_mip_complete,empty,3.15055,0.0,0.0,0.0,0.04854285887126694,0.0485429,0.0,0.723619,2517,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.0.0.1,terminal_mip_complete,empty,3.88312,0.0,0.0,0.0,0.04854285887126694,0.0485429,0.0,0.721561,2602,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.0.1.0,terminal_mip_complete,empty,6.69946,0.000189621,0.000189621,0.0,0.04854285887126694,0.0485429,0.0,0.721556,2602,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.0.1.1,terminal_mip_complete,empty,7.48894,0.000284431,0.000379241,9.481000000000002e-05,0.04854285887126694,0.0485429,0.0,0.714447,2477,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.1.0.0,terminal_mip_complete,empty,8.52467,0.000379241,0.000379241,0.0,0.04854285887126694,0.0485429,0.0,0.714565,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.1.0.1,terminal_mip_complete,empty,9.24641,0.000379241,0.000379241,0.0,0.04854285887126694,0.0485429,0.0,0.714885,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.1.1.0,terminal_mip_complete,empty,10.2571,0.000568862,0.000568862,0.0,0.04854285887126694,0.0485429,0.0,0.714937,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.0.1.1.1,terminal_mip_complete,empty,10.9811,0.000663672,0.000758482,9.480999999999997e-05,0.04854285887126694,0.0485429,0.0,0.715216,2477,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.0.0.1,terminal_mip_complete,empty,12.2216,0.000758482,0.000758482,0.0,0.04854285887126694,0.0485429,0.0,0.715479,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.0.0.0,terminal_mip_complete,empty,12.939,0.000758482,0.000758482,0.0,0.04854285887126694,0.0485429,0.0,0.715409,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.0.1.0,terminal_mip_complete,empty,14.1976,0.000948103,0.000948103,0.0,0.04854285887126694,0.0485429,0.0,0.715528,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.0.1.1,terminal_mip_complete,empty,14.9125,0.00104291,0.00113772,9.481000000000008e-05,0.04854285887126694,0.0485429,0.0,0.715601,2477,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.1.0.1,terminal_mip_complete,empty,15.9685,0.00113772,0.00113772,0.0,0.04854285887126694,0.0485429,0.0,0.715726,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.1.0.0,terminal_mip_complete,empty,16.7537,0.00113772,0.00113772,0.0,0.04854285887126694,0.0485429,0.0,0.715639,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.1.1.0,terminal_mip_complete,empty,17.7029,0.00132734,0.00132734,0.0,0.04854285887126694,0.0485429,0.0,0.715713,2477,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.0.1.1.1.1,terminal_mip_complete,empty,18.4028,0.00142215,0.00151696,9.480999999999986e-05,0.04854285887126694,0.0485429,0.0,0.71579,2477,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.0.0.0,terminal_mip_complete,empty,20.0297,0.00151696,0.00151696,0.0,0.04854285887126694,0.0485429,0.0,0.503351,130,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.0.0.1,terminal_mip_complete,empty,20.6138,0.00151696,0.00151696,0.0,0.04854285887126694,0.0485429,0.0,0.498288,235,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.0.1.0,terminal_mip_complete,empty,21.7487,0.00170658,0.00170658,0.0,0.04854285887126694,0.0485429,0.0,0.496551,219,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.0.1.1,terminal_mip_complete,empty,22.3572,0.0018014,0.00189621,9.480999999999986e-05,0.04854285887126694,0.0485429,0.0,0.494574,196,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.1.0.1,terminal_mip_complete,empty,23.2225,0.00189621,0.00189621,0.0,0.04854285887126694,0.0485429,0.0,0.494603,196,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.1.0.0,terminal_mip_complete,empty,23.8367,0.00189621,0.00189621,0.0,0.04854285887126694,0.0485429,0.0,0.494574,196,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.1.1.0,terminal_mip_complete,empty,24.7388,0.00208583,0.00208583,0.0,0.04854285887126694,0.0485429,0.0,0.50848,173,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.0.1.1.1,terminal_mip_complete,empty,25.375,0.00218064,0.00227545,9.480999999999986e-05,0.04854285887126694,0.0485429,0.0,0.516688,270,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.0.0.1,terminal_mip_complete,empty,26.8079,0.00227545,0.00227545,0.0,0.04854285887126694,0.0485429,0.0,0.51198,189,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.0.0.0,terminal_mip_complete,empty,27.4261,0.00227545,0.00227545,0.0,0.04854285887126694,0.0485429,0.0,0.512017,189,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.0.1.0,terminal_mip_complete,empty,28.8248,0.00246507,0.00246507,0.0,0.04854285887126694,0.0485429,0.0,1.41344,3463,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.0.1.1,terminal_mip_complete,empty,30.1215,0.00255988,0.00265469,9.480999999999986e-05,0.04854285887126694,0.0485429,0.0,1.70863,3968,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.1.0.0,terminal_mip_complete,empty,31.799,0.00265469,0.00265469,0.0,0.04854285887126694,0.0485429,0.0,1.94584,4856,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.1.0.1,terminal_mip_complete,empty,32.938,0.00265469,0.00265469,0.0,0.04854285887126694,0.0485429,0.0,1.45597,4230,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.1.1.1,terminal_mip_complete,empty,34.3537,0.00284431,0.00284431,0.0,0.04854285887126694,0.0485429,0.0,1.54057,4155,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.0.1.1.1.1.0,terminal_mip_complete,empty,35.72,0.00284431,0.00303393,0.00018961999999999972,0.04854285887126694,0.0485429,0.0,1.833,4590,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.0.0.0,terminal_mip_complete,empty,38.3961,0.00303393,0.00303393,0.0,0.04854285887126694,0.0485429,0.0,1.8296,4648,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.0.0.1,terminal_mip_complete,empty,39.586,0.00303393,0.00303393,0.0,0.04854285887126694,0.0485429,0.0,1.59102,4552,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.0.1.1,terminal_mip_complete,empty,43.9393,0.00322355,0.00322355,0.0,0.04854285887126694,0.0485429,0.0,6.34052,15496,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.0.1.0,terminal_mip_complete,empty,45.3554,0.00322355,0.00341317,0.00018962000000000015,0.04854285887126694,0.0485429,0.0,1.91391,4459,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.1.0.0,terminal_mip_complete,empty,49.6197,0.00341317,0.00341317,0.0,0.04854285887126694,0.0485429,0.0,7.49295,22503,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.1.0.1,terminal_mip_complete,empty,52.9312,0.00341317,0.00341317,0.0,0.04854285887126694,0.0485429,0.0,5.96129,17984,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.1.1.0,terminal_mip_complete,empty,56.1589,0.00360279,0.00360279,0.0,0.04854285887126694,0.0485429,0.0,5.06599,17234,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.0.1.1.1,terminal_mip_complete,empty,59.4852,0.0036976,0.00379241,9.480999999999986e-05,0.04854285887126694,0.0485429,0.0,6.1266,18907,,True,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.1,terminal_mip_complete,empty,62.5047,0.00379241,0.00379241,0.0,0.04854285887126694,0.0485429,0.0,3.47565,10965,,False,False
stage2,moderate_seed4302,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.0,terminal_mip_complete,empty,66.1761,0.00379241,0.00379241,0.0,0.04854285887126694,0.0485429,0.0,6.53703,19963,,False,False
