fixation_case,column,fixed_value,fixation_scope
symmetry_canonical_equal_capacity_labels,x_1_13_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_13_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_13_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_14_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_14_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_15_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_15_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_19,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_16_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_16_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_0,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_17_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_17_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_1_18_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_1_18_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
