"instance","run_label","method","top_status","interval_id","g_low","g_high","interval_status","interval_lower_bound","incumbent_cutoff","gap_contribution","route_mask_enabled","incumbent_cutoff_active","bpc_nodes","open_nodes","columns","pricing_calls","pricing_time_seconds","master_time_seconds","bound_time_seconds","route_mask_time_seconds","cuts_added","branching_decisions","reason_if_open","source_note","result_file"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","40","0.244487","0.245307","relaxation_lower_bound","0.493214","","","true","true","","","","","","","","","","","","adaptive split pass 7 child interval 40 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.244487,0.245307], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.97086361097, min_station_bikes=133, s_upper=31.25, objective_lb=0.493214, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242956230668000_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","41","0.245307","0.246128","relaxation_lower_bound","0.492299","","","true","true","","","","","","","","","","","","adaptive split pass 7 child interval 41 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.245307,0.246128], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.96539410186, min_station_bikes=133, s_upper=31.25, objective_lb=0.492299, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242958519883000_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","42","0.242846","0.243667","relaxation_lower_bound","0.493309","","","true","true","","","","","","","","","","","","adaptive split pass 7 child interval 42 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.242846,0.243667], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.98180262918, min_station_bikes=133, s_upper=31.25, objective_lb=0.493309, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242960537301100_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","43","0.243667","0.244487","relaxation_lower_bound","0.492394","","","true","true","","","","","","","","","","","","adaptive split pass 7 child interval 43 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.243667,0.244487], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.97633312007, min_station_bikes=133, s_upper=31.25, objective_lb=0.492394, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242962605241400_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","44","0.241205","0.242026","relaxation_lower_bound","0.493404","","","true","true","","","","","","","","","","","","adaptive split pass 8 child interval 44 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.241205,0.242026], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.99274164739, min_station_bikes=133, s_upper=31.25, objective_lb=0.493404, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242964673408700_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","45","0.242026","0.242846","relaxation_lower_bound","0.492489","","","true","true","","","","","","","","","","","","adaptive split pass 8 child interval 45 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.242026,0.242846], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.98727213829, min_station_bikes=133, s_upper=31.25, objective_lb=0.492489, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242966713478500_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","46","0.239564","0.240385","relaxation_lower_bound","0.493498","","","true","true","","","","","","","","","","","","adaptive split pass 8 child interval 46 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.239564,0.240385], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=4.0036806656, min_station_bikes=133, s_upper=31.25, objective_lb=0.493498, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242969291231300_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","47","0.240385","0.241205","relaxation_lower_bound","0.492583","","","true","true","","","","","","","","","","","","adaptive split pass 8 child interval 47 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.240385,0.241205], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=3.9982111565, min_station_bikes=133, s_upper=31.25, objective_lb=0.492583, status=integer optimal solution, lp=results\bound_work\test_data_V10_M1_average_1781242971298757200_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","37","0.237924","0.239564","unresolved_open_nodes","0.491858","0.840117","","","","13","11","2714","73","","","","","0","","","adaptive pass 1 retry 1 interval 37 [0.237924,0.239564] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.471805, interval_lb=0.491858, inventory_relax_lb=0.491858, resource_lb=0.204298, incumbent_cutoff=0.840117, early_stop_target=0.491952, nodes=13, columns=2714, pricing_calls=73, cuts_added=0, open_nodes=11","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 37 for the remainder of this pass because retry made no valid lower-bound progress","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","36","0.236283","0.237924","unresolved_open_nodes","0.491952","0.840117","","","","1","1","329","3","","","","","0","","","adaptive pass 1 retry 2 interval 36 [0.236283,0.237924] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.204298, interval_lb=0.491952, inventory_relax_lb=0.491952, resource_lb=0.204298, incumbent_cutoff=0.840117, early_stop_target=0.492236, nodes=1, columns=329, pricing_calls=3, cuts_added=0, open_nodes=1","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 36 for the remainder of this pass because retry made no valid lower-bound progress","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","26","0.24941","0.255973","unresolved_open_nodes","0.492236","0.840117","","","","1","1","328","2","","","","","0","","","adaptive pass 1 retry 3 interval 26 [0.24941,0.255973] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.204298, interval_lb=0.492236, inventory_relax_lb=0.492236, resource_lb=0.204298, incumbent_cutoff=0.840117, early_stop_target=0.492299, nodes=1, columns=328, pricing_calls=2, cuts_added=0, open_nodes=1","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 26 for the remainder of this pass because retry made no valid lower-bound progress","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","41","0.245307","0.246128","unresolved_open_nodes","0.492299","0.840117","","","","1","1","327","1","","","","","0","","","adaptive pass 1 retry 4 interval 41 [0.245307,0.246128] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.204298, interval_lb=0.492299, inventory_relax_lb=0.492299, resource_lb=0.204298, incumbent_cutoff=0.840117, early_stop_target=0.492394, nodes=1, columns=327, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_no_external_300s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 41 for the remainder of this pass because retry made no valid lower-bound progress","results\dyn4_v10_m1_average_frontier_300s.json"
"test_data_V10_M1_average.txt","V10_M1_owned_greedy_closure2_300s","gcap-frontier","gcap_frontier_not_closed","0","0","0.0331845","bound_fathomed_by_cutoff_relaxation","0.530952","","","true","true","","","","","","","1.669990","1.669990","","","","interval 0 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0,0.0331845], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=3.5396793741, min_station_bikes=133, objective_lb=0.530952, lp=results\bound_work\test_data_V10_M1_average_1781363385408846600_1230235464250880600\inventory_gini_bound.lp, bound_time=1.669990","results\ownedgreedy_closure2_v10_m1_average_300s.json"
"test_data_V10_M1_average.txt","V10_M1_owned_greedy_closure2_300s","gcap-frontier","gcap_frontier_not_closed","","","","bound_fathomed","","","","","","","","","","","","","","","","","interval 0 bound-fathomed by final-inventory relaxation before branch-price tree","results\ownedgreedy_closure2_v10_m1_average_300s.json"
"test_data_V10_M1_average.txt","V10_M1_owned_greedy_closure2_300s","gcap-frontier","gcap_frontier_not_closed","1","0.0331845","0.066369","bound_fathomed_by_cutoff_relaxation","0.530952","","","true","true","","","","","","","1.709729","1.709729","","","","interval 1 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.0331845,0.066369], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=3.31844941322, min_station_bikes=133, objective_lb=0.530952, lp=results\bound_work\test_data_V10_M1_average_1781363384863502200_4249528327736205830\inventory_gini_bound.lp, bound_time=1.709729","results\ownedgreedy_closure2_v10_m1_average_300s.json"
"test_data_V10_M1_average.txt","V10_M1_owned_greedy_closure2_300s","gcap-frontier","gcap_frontier_not_closed","","","","bound_fathomed","","","","","","","","","","","","","","","","","interval 1 bound-fathomed by final-inventory relaxation before branch-price tree","results\ownedgreedy_closure2_v10_m1_average_300s.json"
