run_id,instance_id,difficulty_stratum,arm,metric,threshold,first_observed_process_seconds,convention
primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.001,1.1593201,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.0,67.8480648,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.5,0.22004459999999998,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.25,0.49484730000000005,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.1,0.6540708000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.05,0.7143126,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.02,0.7340061,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.01,0.7356198,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.005,0.7356198,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.001,0.7358978,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,proof_gap,0.0,0.7410775,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.5,0.24370529999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.25,0.3170026,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.1,0.4799911,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.05,0.4804297,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.01,0.4804297,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.001,0.4804297,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__p_grb,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,P-GRB,incumbent_gap,0.0,0.4804297,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,0.4630312,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,1.0548578000000002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,1.2035406000000002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,1.3842261,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.3196115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.3196115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.3196115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,1.0193301,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,1.0193301,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,1.0193301,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_light_1000,round39_small_medium_V8_M1_Q20_slot01_seed244478273,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,1.0193301,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.5,16.1962736,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.25,17.4220206,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.1,17.6421142,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.05,17.6980347,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.02,17.7118461,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.01,17.7192781,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.005,17.7283335,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.001,17.7283335,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,proof_gap,0.0,17.7283335,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.5,0.49824070000000004,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.25,0.49824070000000004,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.1,0.6478615999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.05,1.2688997,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.01,1.2688997,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.001,7.8440949,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__p_grb,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,P-GRB,incumbent_gap,0.0,7.8440949,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,6.145745400000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,9.8156619,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,11.2213216,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,11.2627256,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,11.2627256,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,11.2676631,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,11.2682979,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,11.2696238,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,11.2696238,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_light_1000,round39_small_medium_V8_M2_Q20_slot02_seed890603285,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,0.4397245,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,small-medium,P-GRB,proof_gap,0.5,0.4683816,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,small-medium,P-GRB,proof_gap,0.25,1.6619071,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,small-medium,P-GRB,proof_gap,0.1,3.2219225,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,small-medium,P-GRB,proof_gap,0.05,3.8615380999999998,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,small-medium,P-GRB,proof_gap,0.02,4.489834200000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
