source_run_id,stage,instance,arm,K0,rho,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_bound,right_child_bound,verified_incumbent,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho,score_tolerance,round46_action,round46_reason,source_ledger,source_ledger_sha256,frozen_tau,round47_replay_action,action_differs_from_round46
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r015,1,0.15,2,L0,,0,0.0,0.8585174613256055,0.6832100434153834,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.17530741791022209,-0.9478351054515817,0.850349412504015,0.0,0.850349412504015,0.0,0.4251747062520075,0.0,0.18615876917449223,5.704265252303574e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015/c6_split_decision_ledger.csv,46fd6b7f122a44cb21519d2b9c8be39a82717ff4a77e725fa6c5b7b3d80c9b6b,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r020,1,0.2,1,L0,,0,0.0,0.8585174613256055,0.5007539094489198,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.3577635518766856,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.9266698411700933,0.04554295410925426,0.4861063976396738,0.022138721359918567,0.16282443593484633,2.795142266938669e-07,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020/c6_split_decision_ledger.csv,68e26c649aeab85a75530ea1cb1cc98b5a9a3c231ff65302c25996efe37a9c68,0.07915,native-target,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r020,1,0.2,2,L0,,0,0.0,0.8585174613256055,0.6832100434153834,0.5170475184740035,0.8322826032429366,0.8585174613256055,0.17530741791022209,-0.9478351054515817,0.850349412504015,0.0,0.850349412504015,0.0,0.4251747062520075,0.0,0.18615876917449223,5.704265252303574e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020/c6_split_decision_ledger.csv,68e26c649aeab85a75530ea1cb1cc98b5a9a3c231ff65302c25996efe37a9c68,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r001,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r001,4,0.01,1,L1,,0,0.21462936533140137,0.42925873066280273,0.7803192516472489,0.6438267079217292,0.724967920577236,0.8585174613256055,0.07819820967835656,-1.7454689089039033,-0.7078337381083655,0.0,0.0,0.0,0.0,0.0,1.0,1.2788016626844766e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r001/c6_split_decision_ledger.csv,3646dc7596ad47a02f104fcb81aaed117e8f62b1b4a63d77a93810c13c7f798d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r001,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r001,4,0.01,5,L2.0.0.0,L2.0.0,3,0.42925873066280273,0.45608740132922787,0.8322826032429366,0.8322826032429366,0.8456969385761491,0.8585174613256055,0.0262348580826689,0.0,0.5113172440629384,0.0,0.5113172440629384,0.0,0.2556586220314692,0.0,0.3095925315214183,3.811722551397037e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r001/c6_split_decision_ledger.csv,3646dc7596ad47a02f104fcb81aaed117e8f62b1b4a63d77a93810c13c7f798d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r012,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r012,4,0.12,1,L1,,0,0.21462936533140137,0.42925873066280273,0.7803192516472489,0.6438267079217292,0.724967920577236,0.8585174613256055,0.07819820967835656,-1.7454689089039033,-0.7078337381083655,0.0,0.0,0.0,0.0,0.0,1.0,1.2788016626844766e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r012/c6_split_decision_ledger.csv,b2d6b8211fefb430310920035673e29fe6fbf1f0a42b6ed9f25c27e6e560d62d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r012,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r012,4,0.12,5,L2.0.0.0,L2.0.0,3,0.42925873066280273,0.45608740132922787,0.8322826032429366,0.8322826032429366,0.8456969385761491,0.8585174613256055,0.0262348580826689,0.0,0.5113172440629384,0.0,0.5113172440629384,0.0,0.2556586220314692,0.0,0.3095925315214183,3.811722551397037e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r012/c6_split_decision_ledger.csv,b2d6b8211fefb430310920035673e29fe6fbf1f0a42b6ed9f25c27e6e560d62d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r050,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r050,4,0.5,1,L1,,0,0.21462936533140137,0.42925873066280273,0.7803192516472489,0.6438267079217292,0.724967920577236,0.8585174613256055,0.07819820967835656,-1.7454689089039033,-0.7078337381083655,0.0,0.0,0.0,0.0,0.0,1.0,1.2788016626844766e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r050/c6_split_decision_ledger.csv,7c3cebd1ec2feab334efc48d7c28558ff0043b54e807df9f392173b343d536f1,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r050,stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r050,4,0.5,5,L2.0.0.0,L2.0.0,3,0.42925873066280273,0.45608740132922787,0.8322826032429366,0.8322826032429366,0.8456969385761491,0.8585174613256055,0.0262348580826689,0.0,0.5113172440629384,0.0,0.5113172440629384,0.0,0.2556586220314692,0.0,0.3095925315214183,3.811722551397037e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r050/c6_split_decision_ledger.csv,7c3cebd1ec2feab334efc48d7c28558ff0043b54e807df9f392173b343d536f1,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r001,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r001,1,0.01,1,L0,,0,0.0,0.5045438521642074,0.1585879001582244,0.1585879001582244,0.3747860539989603,0.5045438521642074,0.34595595200598295,0.0,0.6249297131242794,0.0,0.6249297131242794,0.0,0.3124648565621397,0.0,0.25330848681941126,2.8905414657076194e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r001/c6_split_decision_ledger.csv,2bf8276d6148885cc2d24148067e9e9f9290b439cea53b9fa19a322e822d5f5e,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r015,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r015,1,0.15,1,L0,,0,0.0,0.5045438521642074,0.1585879001582244,0.1585879001582244,0.3747860539989603,0.5045438521642074,0.34595595200598295,0.0,0.6249297131242794,0.0,0.6249297131242794,0.0,0.3124648565621397,0.0,0.25330848681941126,2.8905414657076194e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r015/c6_split_decision_ledger.csv,509cb405786089bc826b0a7264347c11f14d8d57869b9007c9507bc452eaad88,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r020,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r020,1,0.2,1,L0,,0,0.0,0.5045438521642074,0.1585879001582244,0.1585879001582244,0.3747860539989603,0.5045438521642074,0.34595595200598295,0.0,0.6249297131242794,0.0,0.6249297131242794,0.0,0.3124648565621397,0.0,0.25330848681941126,2.8905414657076194e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r020/c6_split_decision_ledger.csv,7ea4f09b6519ddbc417a4bec29f17c48c0c9958da07a45cf2c67f6b4b81973e0,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,1,L1,,0,0.12613596304105185,0.2522719260821037,0.25996763011038165,0.24909075776238776,0.31171807247843436,0.5045438521642074,0.24457622205382573,-0.04447232137554295,0.21159228780900702,0.0,0.21159228780900702,0.0,0.10579614390450351,0.0,0.7481369081981329,4.0887049811330727e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d805e0b9f35485ae02e24ae727c6fb3e95bb538b4c89481ff92ad0b96323e10,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,3,L2,,0,0.2522719260821037,0.37840788912315554,0.40600227174405196,0.3747860539989603,0.43785403551948626,0.5045438521642074,0.09854158042015543,-0.3167821909491799,0.32323171233530806,0.0,0.32323171233530806,0.0,0.16161585616765403,0.0,0.4897415505932342,1.0148000496217566e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d805e0b9f35485ae02e24ae727c6fb3e95bb538b4c89481ff92ad0b96323e10,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,9,L3.0.0.0.0.0,L3.0.0.0.0,5,0.37840788912315554,0.38234963796818844,0.500922017040012,0.500922017040012,0.5028928914625286,0.5045438521642074,0.0036218351241953384,0.0,0.5441645892023871,0.0,0.5441645892023871,0.0,0.27208229460119354,0.0,0.29090463279139367,2.761031261685377e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d805e0b9f35485ae02e24ae727c6fb3e95bb538b4c89481ff92ad0b96323e10,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,1,L1,,0,0.12613596304105185,0.2522719260821037,0.25996763011038165,0.24909075776238776,0.31171807247843436,0.5045438521642074,0.24457622205382573,-0.04447232137554295,0.21159228780900702,0.0,0.21159228780900702,0.0,0.10579614390450351,0.0,0.7481369081981329,4.0887049811330727e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,174ddaf2e6513878985f04e182cba8acb8e0dc5ba56ad05786c15e4deb3326a8,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,3,L2,,0,0.2522719260821037,0.37840788912315554,0.40600227174405196,0.3747860539989603,0.43785403551948626,0.5045438521642074,0.09854158042015543,-0.3167821909491799,0.32323171233530806,0.0,0.32323171233530806,0.0,0.16161585616765403,0.0,0.4897415505932342,1.0148000496217566e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,174ddaf2e6513878985f04e182cba8acb8e0dc5ba56ad05786c15e4deb3326a8,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,9,L3.0.0.0.0.0,L3.0.0.0.0,5,0.37840788912315554,0.38234963796818844,0.500922017040012,0.500922017040012,0.5028928914625286,0.5045438521642074,0.0036218351241953384,0.0,0.5441645892023871,0.0,0.5441645892023871,0.0,0.27208229460119354,0.0,0.29090463279139367,2.761031261685377e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,174ddaf2e6513878985f04e182cba8acb8e0dc5ba56ad05786c15e4deb3326a8,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r050,4,0.5,1,L1,,0,0.12613596304105185,0.2522719260821037,0.25996763011038165,0.24909075776238776,0.31171807247843436,0.5045438521642074,0.24457622205382573,-0.04447232137554295,0.21159228780900702,0.0,0.21159228780900702,0.0,0.10579614390450351,0.0,0.7481369081981329,4.0887049811330727e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050/c6_split_decision_ledger.csv,909aa9b80b174b7a09d6b3c1704ba42bf8e124093e53c6045cc12182dd70fb7d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r050,4,0.5,3,L2,,0,0.2522719260821037,0.37840788912315554,0.40600227174405196,0.3747860539989603,0.43785403551948626,0.5045438521642074,0.09854158042015543,-0.3167821909491799,0.32323171233530806,0.0,0.32323171233530806,0.0,0.16161585616765403,0.0,0.4897415505932342,1.0148000496217566e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050/c6_split_decision_ledger.csv,909aa9b80b174b7a09d6b3c1704ba42bf8e124093e53c6045cc12182dd70fb7d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050,stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r050,4,0.5,9,L3.0.0.0.0.0,L3.0.0.0.0,5,0.37840788912315554,0.38234963796818844,0.500922017040012,0.500922017040012,0.5028928914625286,0.5045438521642074,0.0036218351241953384,0.0,0.5441645892023871,0.0,0.5441645892023871,0.0,0.27208229460119354,0.0,0.29090463279139367,2.761031261685377e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050/c6_split_decision_ledger.csv,909aa9b80b174b7a09d6b3c1704ba42bf8e124093e53c6045cc12182dd70fb7d,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r001,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r001,1,0.01,1,L0,,0,0.0,0.6471164334555021,0.05182801020562818,0.05182801020562822,0.36579459779792906,0.6471164334555021,0.5952884232498739,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.26370963664827785,1.536946729243078e-17,0.3001407191864063,1.6798580372829355e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r001/c6_split_decision_ledger.csv,ef1f83590435ca3b9b110b05146b0e6423420ff61690bf2d78deed09fe0e9f8f,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r015,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r015,1,0.15,1,L0,,0,0.0,0.6471164334555021,0.05182801020562818,0.05182801020562822,0.36579459779792906,0.6471164334555021,0.5952884232498739,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.26370963664827785,1.536946729243078e-17,0.3001407191864063,1.6798580372829355e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r015/c6_split_decision_ledger.csv,168bc87aa12a1bdacf9e29739c3f8eb8f5afab2149fdaa7006848b9dfc2befa2,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r020,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r020,1,0.2,1,L0,,0,0.0,0.6471164334555021,0.05182801020562818,0.05182801020562822,0.36579459779792906,0.6471164334555021,0.5952884232498739,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.5274192732965556,5.828178100647029e-17,0.26370963664827785,1.536946729243078e-17,0.3001407191864063,1.6798580372829355e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r020/c6_split_decision_ledger.csv,edb3796b2e40b00e2ea49f034b7c9e8fb17511f7ab6d28f1105ac0cb8bf269ed,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,4,0.01,1,L0,,0,0.0,0.16177910836387552,0.28716115987471774,0.05182801020562818,0.12312593525211683,0.6471164334555021,0.35995527358078433,-0.6537844197364537,-0.45571001916655257,0.0,0.0,0.0,0.0,0.0,1.0,2.7781230029734e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001/c6_split_decision_ledger.csv,40b6bfc955e1cd228a50aad0170606dd1219c1a32c92d760e4b86f9f75d90e5b,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,4,0.01,2,L1,,0,0.16177910836387552,0.32355821672775104,0.3858881676976293,0.20401548943405462,0.2849050436159924,0.6471164334555021,0.2612282657578728,-0.6962212827005053,-0.38657043405569336,0.0,0.0,0.0,0.0,0.0,1.0,3.8280697368647865e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001/c6_split_decision_ledger.csv,40b6bfc955e1cd228a50aad0170606dd1219c1a32c92d760e4b86f9f75d90e5b,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,4,0.01,3,L2,,0,0.32355821672775104,0.4853373250916265,0.41365909354413294,0.36579459779793017,0.4466841519798678,0.6471164334555021,0.23345733991136913,-0.20502459149227983,0.14146078443398988,0.0,0.14146078443398988,0.0,0.07073039221699494,0.0,1.0,4.283437894768211e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001/c6_split_decision_ledger.csv,40b6bfc955e1cd228a50aad0170606dd1219c1a32c92d760e4b86f9f75d90e5b,0.07915,exact-close,False
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001,stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,4,0.01,4,L3,,0,0.4853373250916265,0.6471164334555021,0.5275737061618055,0.5275737061618055,0.6084632603437435,0.6471164334555021,0.11954272729369653,0.0,0.6766580955042615,0.0,0.6766580955042615,0.0,0.33832904775213074,0.0,0.233943850006008,8.365209922283173e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001/c6_split_decision_ledger.csv,40b6bfc955e1cd228a50aad0170606dd1219c1a32c92d760e4b86f9f75d90e5b,0.07915,exact-close,False
