stage,instance_id,V,M,scenario,comparison,arm,common_verified_ub,gap_threshold,reached,first_observed_process_seconds,no_interpolation,no_post_last_extension
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.16885733659692667,0.001,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.5,True,7.8144849999999995,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.25,True,1106.1798899,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.2,True,1671.9682513,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.1,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.05,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.02,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.01,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.005,False,,True,True
matrix1800,moderate_seed5301,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.16885733659692667,0.001,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.5,True,948.0426257,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.25,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.2,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.1,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.05,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.02,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.01,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.005,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.109681593369203,0.001,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.5,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.25,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.2,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.1,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.05,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.02,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.01,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.005,False,,True,True
matrix1800,moderate_seed5302,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.109681593369203,0.001,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.5,True,88.0293109,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.25,True,93.3073678,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.2,True,119.7494986,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.1,True,248.2262665,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.05,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.02,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.01,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.005,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.5804785297747187,0.001,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.5,True,8.2405696,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.25,True,28.160350100000002,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.2,True,37.6900539,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.1,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.05,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.02,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.01,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.005,False,,True,True
matrix1800,moderate_seed6301,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.5804785297747187,0.001,False,,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.5,True,14.9329609,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.25,True,14.9329609,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.2,True,14.9329609,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.1,True,14.9329609,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.05,True,17.2666165,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.02,True,42.8452579,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.01,True,50.1497957,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.005,True,54.265507299999996,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,2.0874707775727215,0.001,True,58.620204599999994,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.5,True,1.3066859,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.25,True,1.3066859,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.2,True,1.3066859,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.1,True,1.3066859,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.05,True,3.7158575,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.02,True,23.0995912,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.01,True,68.6779735,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.005,True,74.0812492,True,True
matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,2.0874707775727215,0.001,True,77.6130029,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.5,True,83.3504012,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.25,True,83.3504012,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.2,True,83.3504012,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.1,True,83.3504012,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.05,True,103.6987851,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.02,True,880.6637211999999,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.01,True,888.0305698,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.005,True,915.6832984,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,8.771979091147195,0.001,True,976.7325445,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.5,True,27.1743187,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.25,True,27.1743187,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.2,True,27.1743187,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.1,True,27.1743187,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.05,True,1514.3501174,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.02,True,1518.7694867999999,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.01,True,1533.5230906,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.005,True,1576.366468,True,True
matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,8.771979091147195,0.001,True,1580.4542678,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.5,True,16.3349269,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.25,True,17.1344796,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.2,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.1,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.05,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.02,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.01,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.005,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.07675263690685412,0.001,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.5,True,0.2999347,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.25,True,1.4748318999999999,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.2,True,3.9318328,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.1,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.05,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.02,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.01,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.005,False,,True,True
matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.07675263690685412,0.001,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.5,True,168.7594643,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.25,True,172.3733965,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.2,True,190.1957992,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.1,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.05,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.02,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.01,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.005,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6260440289729414,0.001,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.5,True,8.6317978,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.25,True,35.225755400000004,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.2,True,54.5042725,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.1,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.05,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.02,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.01,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.005,False,,True,True
matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6260440289729414,0.001,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.5,True,18.8036034,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.25,True,51.979719599999996,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.2,True,52.2250968,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.1,True,169.9164793,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.05,True,692.1477743,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.02,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.01,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.005,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.40134426587847294,0.001,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.5,True,1.6275101,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.25,True,231.321584,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.2,True,270.3387213,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.1,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.05,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.02,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.01,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.005,False,,True,True
matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.40134426587847294,0.001,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.5,True,47.5338136,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.25,True,131.987381,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.2,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.1,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.05,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.02,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.01,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.005,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.8327916409630631,0.001,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.5,True,6.7183071,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.25,True,72.8880793,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.2,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.1,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.05,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.02,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.01,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.005,False,,True,True
matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.8327916409630631,0.001,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,4.356924112605589,0.5,True,7.7082261,True,True
