evidence_source,source_path,run_id,stage,instance,K0,rho,rho_source,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_id,left_child_bound,left_child_infeasible,right_child_id,right_child_bound,right_child_infeasible,verified_incumbent,normalized_c6_gain,child_infeasibility_trigger,threshold_comparison,selected_action,target_value,deterministic_reason,coverage_update
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.01,explicit,2,L0.0,L0,1,0,0.010668503019890283,0.018037488893895413,L0.0.0,0.014301735848744952,0,L0.0.1,0.014748167326727513,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.01,explicit,3,L0.1,L0,1,0.010668503019890283,0.021337006039780566,0.018308508637441573,L0.1.0,0.017964388963836342,0,L0.1.1,,1,0.021337006039780566,,1,child_infeasibility_independent_of_rho,split,,current_complete_child_infeasibility,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.01,explicit,4,L0.1.0,L0.1,2,0.010668503019890283,0.016002754529835427,0.018308508637441573,L0.1.0.0,0.01813822142257706,0,L0.1.0.1,0.019742506234664389,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.12,explicit,1,L0,,0,0,0.021337006039780566,0.010498080262726556,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0.073939115444305842,0,gain_below_rho,native-target,0.011299500847048415,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.12,explicit,2,L0,,0,0,0.021337006039780566,0.015303265520584494,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.14999999999999999,explicit,1,L0,,0,0,0.021337006039780566,0.010498080262726556,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0.073939115444305842,0,gain_below_rho,native-target,0.011299500847048415,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.14999999999999999,explicit,2,L0,,0,0,0.021337006039780566,0.015303265520584494,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.20000000000000001,explicit,1,L0,,0,0,0.021337006039780566,0.010498080262726556,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0.073939115444305842,0,gain_below_rho,native-target,0.011299500847048415,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.20000000000000001,explicit,2,L0,,0,0,0.021337006039780566,0.015303265520584494,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.5,explicit,1,L0,,0,0,0.021337006039780566,0.010498080262726556,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0.073939115444305842,0,gain_below_rho,native-target,0.011299500847048415,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,0.5,explicit,2,L0,,0,0,0.021337006039780566,0.015303265520584494,L0.0,0.011299500847048415,0,L0.1,0.017737500030665189,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.01,explicit,1,L1,,0,0.0053342515099451416,0.010668503019890283,0.01691335542353627,L1.0,0.015601403508861182,0,L1.1,0.016528450720283316,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.01,explicit,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0.051542305226587364,0,gain_greater_than_or_equal_to_rho,split,,current_normalized_child_gain_reaches_rho,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.01,explicit,3,L2.0,L2,1,0.010668503019890283,0.013335628774862855,0.019975420689906327,L2.0.0,0.018223801372270691,0,L2.0.1,0.019027733590553743,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.01,explicit,4,L2.1,L2,1,0.013335628774862855,0.016002754529835427,0.020127735390224308,L2.1.0,0.019830298923047333,0,L2.1.1,0.020631492071368288,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.12,explicit,1,L1,,0,0.0053342515099451416,0.010668503019890283,0.01691335542353627,L1.0,0.015601403508861182,0,L1.1,0.016528450720283316,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.12,explicit,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0.051542305226587364,0,gain_below_rho,native-target,0.01813822142257706,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.12,explicit,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.14999999999999999,explicit,1,L1,,0,0.0053342515099451416,0.010668503019890283,0.01691335542353627,L1.0,0.015601403508861182,0,L1.1,0.016528450720283316,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.14999999999999999,explicit,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0.051542305226587364,0,gain_below_rho,native-target,0.01813822142257706,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r015,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.14999999999999999,explicit,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.20000000000000001,explicit,1,L1,,0,0.0053342515099451416,0.010668503019890283,0.01691335542353627,L1.0,0.015601403508861182,0,L1.1,0.016528450720283316,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.20000000000000001,explicit,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0.051542305226587364,0,gain_below_rho,native-target,0.01813822142257706,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r020,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.20000000000000001,explicit,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.5,explicit,1,L1,,0,0.0053342515099451416,0.010668503019890283,0.01691335542353627,L1.0,0.015601403508861182,0,L1.1,0.016528450720283316,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.5,explicit,2,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0.051542305226587364,0,gain_below_rho,native-target,0.01813822142257706,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050/c6_split_decision_ledger.csv,stage3_300s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage3_300s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.5,explicit,3,L2,,0,0.010668503019890283,0.016002754529835427,0.01830850863744158,L2.0,0.01813822142257706,0,L2.1,0.019742506234664389,0,0.021337006039780566,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.01,explicit,1,L0,,0,0,0.85851746132560547,0.50075390944891984,L0.0,0.51704751847400354,0,L0.1,0.83228260324293657,0,0.85851746132560547,0.045542954109254262,0,gain_greater_than_or_equal_to_rho,split,,current_normalized_child_gain_reaches_rho,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.01,explicit,2,L0.0,L0,1,0,0.42925873066280273,0.835966423212817,L0.0.0,,1,L0.0.1,0.64085743536993733,0,0.85851746132560547,,1,child_infeasibility_independent_of_rho,split,,current_complete_child_infeasibility,atomic_parent_replaced_by_two_children
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.01,explicit,3,L0.0.1,L0.0,2,0.21462936533140137,0.42925873066280273,0.835966423212817,L0.0.1.0,0.64382670792172925,0,L0.0.1.1,0.72496792057723602,0,0.85851746132560547,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.12,explicit,1,L0,,0,0,0.85851746132560547,0.50075390944891984,L0.0,0.51704751847400354,0,L0.1,0.83228260324293657,0,0.85851746132560547,0.045542954109254262,0,gain_below_rho,native-target,0.51704751847400354,current_small_child_gain_target,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r012,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.12,explicit,2,L0,,0,0,0.85851746132560547,0.68321004341538338,L0.0,0.51704751847400354,0,L0.1,0.83228260324293657,0,0.85851746132560547,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015/c6_split_decision_ledger.csv,stage3_300s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015,stage3_300s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.14999999999999999,explicit,1,L0,,0,0,0.85851746132560547,0.50075390944891984,L0.0,0.51704751847400354,0,L0.1,0.83228260324293657,0,0.85851746132560547,0.045542954109254262,0,gain_below_rho,native-target,0.51704751847400354,current_small_child_gain_target,parent_coverage_retained
